# ALMA, Llano de Chajnantor, alt. 5040m																		
# First column frequency in GHz.																		
# Following column(s) transmissions(s)																		
# First row PWVs																		
237.400	0.97567	0.96512	0.95424	0.94348	0.93284	0.92232	0.91191	0.90162	0.89144	0.88138	0.87142	0.86158	0.85184	0.81396	0.77773	0.74308	0.70993	0.67824
237.500	0.98026	0.96965	0.95871	0.94789	0.93719	0.92661	0.91615	0.90580	0.89557	0.88545	0.87544	0.86554	0.85575	0.81767	0.78125	0.74641	0.71310	0.68123
237.600	0.98253	0.97188	0.96091	0.95006	0.93933	0.92872	0.91822	0.90785	0.89758	0.88743	0.87739	0.86746	0.85765	0.81945	0.78292	0.74798	0.71457	0.68262
237.700	0.98408	0.97341	0.96241	0.95153	0.94078	0.93014	0.91962	0.90922	0.89893	0.88876	0.87870	0.86875	0.85891	0.82063	0.78402	0.74901	0.71552	0.68351
237.800	0.98494	0.97426	0.96324	0.95235	0.94157	0.93092	0.92039	0.90997	0.89966	0.88947	0.87940	0.86943	0.85958	0.82124	0.78457	0.74951	0.71598	0.68392
237.900	0.98546	0.97475	0.96372	0.95282	0.94203	0.93136	0.92081	0.91038	0.90007	0.88986	0.87977	0.86980	0.85993	0.82155	0.78484	0.74974	0.71617	0.68408
238.000	0.98596	0.97524	0.96420	0.95328	0.94248	0.93180	0.92124	0.91079	0.90046	0.89025	0.88015	0.87016	0.86028	0.82185	0.78510	0.74996	0.71636	0.68424
238.100	0.98596	0.97523	0.96418	0.95325	0.94244	0.93176	0.92119	0.91073	0.90040	0.89017	0.88007	0.87007	0.86019	0.82173	0.78496	0.74980	0.71618	0.68404
238.200	0.98573	0.97500	0.96394	0.95301	0.94219	0.93150	0.92093	0.91047	0.90013	0.88990	0.87979	0.86979	0.85990	0.82143	0.78464	0.74947	0.71584	0.68369
238.300	0.98510	0.97437	0.96331	0.95238	0.94156	0.93087	0.92029	0.90983	0.89949	0.88926	0.87915	0.86915	0.85926	0.82079	0.78401	0.74884	0.71521	0.68306
238.400	0.98282	0.97211	0.96106	0.95014	0.93935	0.92867	0.91811	0.90767	0.89734	0.88713	0.87704	0.86705	0.85718	0.81877	0.78205	0.74694	0.71338	0.68129
238.500	0.98328	0.97255	0.96149	0.95056	0.93975	0.92906	0.91849	0.90803	0.89770	0.88748	0.87736	0.86737	0.85748	0.81904	0.78228	0.74713	0.71353	0.68141
238.600	0.98313	0.97240	0.96133	0.95039	0.93958	0.92888	0.91830	0.90784	0.89750	0.88727	0.87716	0.86716	0.85727	0.81880	0.78202	0.74686	0.71325	0.68111
238.700	0.98146	0.97074	0.95968	0.94876	0.93795	0.92726	0.91669	0.90625	0.89591	0.88569	0.87559	0.86560	0.85572	0.81729	0.78055	0.74543	0.71186	0.67976
238.800	0.97837	0.96767	0.95665	0.94574	0.93496	0.92430	0.91376	0.90334	0.89303	0.88283	0.87276	0.86279	0.85294	0.81460	0.77796	0.74292	0.70944	0.67743
238.900	0.97148	0.96085	0.94989	0.93906	0.92835	0.91775	0.90728	0.89692	0.88668	0.87655	0.86653	0.85663	0.84684	0.80875	0.77234	0.73753	0.70426	0.67246
239.000	0.95203	0.94160	0.93086	0.92023	0.90973	0.89934	0.88906	0.87890	0.86886	0.85893	0.84911	0.83939	0.82979	0.79244	0.75674	0.72261	0.68999	0.65881
239.100	0.86974	0.86021	0.85039	0.84067	0.83107	0.82157	0.81218	0.80289	0.79371	0.78462	0.77565	0.76677	0.75799	0.72385	0.69121	0.66001	0.63019	0.60169
